ID	adj.P.Val	P.Value	F	Gene.symbol	Gene.title
7893052	0.9999955	3.40e-02	4.63		
7895962	0.9999955	3.40e-02	4.63		
7916725	0.9999955	3.41e-02	4.63		
8152215	0.9999955	3.42e-02	4.62	KLF10	Kruppel like factor 10
8117720	0.9999955	3.42e-02	4.62		
7894629	0.9999955	3.42e-02	4.62		
7893968	0.9999955	3.44e-02	4.61		
7892699	0.9999955	3.47e-02	4.59		
7894691	0.9999955	3.47e-02	4.59		
7895292	0.9999955	3.48e-02	4.59		
8067864	0.9999955	3.49e-02	4.58	ANKRD20A8P///ANKRD20A4///ANKRD20A2///ANKRD20A3///ANKRD20A5P///ANKRD20A1	ankyrin repeat domain 20 family member A8, pseudogene///ankyrin repeat domain 20 family member A4///ankyrin repeat domain 20 family member A2///ankyrin repeat domain 20 family member A3///ankyrin repeat domain 20 family member A5, pseudogene///ankyrin repeat domain 20 family member A1
7896724	0.9999955	3.51e-02	4.57		
7894095	0.9999955	3.52e-02	4.57		
8163825	0.9999955	3.53e-02	4.56	TRAF1	TNF receptor associated factor 1
7893135	0.9999955	3.53e-02	4.56		
7977270	0.9999955	3.53e-02	4.56	LOC388022	uncharacterized LOC388022
8055702	0.9999955	3.55e-02	4.55	NMI	N-myc and STAT interactor
7895352	0.9999955	3.55e-02	4.55		
8112274	0.9999955	3.55e-02	4.55	ELOVL7	ELOVL fatty acid elongase 7
7894015	0.9999955	3.56e-02	4.55		
7896026	0.9999955	3.57e-02	4.54		
7983771	0.9999955	3.58e-02	4.54		
7892907	0.9999955	3.59e-02	4.53		
7960900	0.9999955	3.60e-02	4.52	CLEC4E	C-type lectin domain family 4 member E
8110668	0.9999955	3.62e-02	4.51		
7894607	0.9999955	3.63e-02	4.51		
7895348	0.9999955	3.64e-02	4.51		
7893392	0.9999955	3.65e-02	4.50		
8034342	0.9999955	3.65e-02	4.50	ZNF625-ZNF20	ZNF625-ZNF20 readthrough (NMD candidate)
7894227	0.9999955	3.66e-02	4.49		
8147206	0.9999955	3.66e-02	4.49	RIPK2	receptor interacting serine/threonine kinase 2
7945371	0.9999955	3.67e-02	4.49	IFITM3	interferon induced transmembrane protein 3
7982358	0.9999955	3.67e-02	4.49	ARHGAP11A	Rho GTPase activating protein 11A
7895567	0.9999955	3.73e-02	4.46		
7994161	0.9999955	3.73e-02	4.46	RBBP6	RB binding protein 6, ubiquitin ligase
7892892	0.9999955	3.74e-02	4.46		
7895916	0.9999955	3.75e-02	4.45		
7896369	0.9999955	3.75e-02	4.45		
8052674	0.9999955	3.75e-02	4.45		
7895161	0.9999955	3.75e-02	4.45		
7895331	0.9999955	3.76e-02	4.45		
8100655	0.9999955	3.76e-02	4.45	GNRHR	gonadotropin releasing hormone receptor
7899727	0.9999955	3.76e-02	4.45	IQCC	IQ motif containing C
7895818	0.9999955	3.77e-02	4.45		
7893835	0.9999955	3.77e-02	4.45		
7895507	0.9999955	3.77e-02	4.44		
7896736	0.9999955	3.77e-02	4.44		
8023933	0.9999955	3.77e-02	4.44		
7893455	0.9999955	3.78e-02	4.44		
7978776	0.9999955	3.79e-02	4.43	MIS18BP1	MIS18 binding protein 1
8144951	0.9999955	3.80e-02	4.43		
7896138	0.9999955	3.81e-02	4.42		
8020971	0.9999955	3.82e-02	4.42		
8040290	0.9999955	3.82e-02	4.42		
7896180	0.9999955	3.82e-02	4.42		
7981781	0.9999955	3.82e-02	4.42	OR4M2	olfactory receptor family 4 subfamily M member 2
7895404	0.9999955	3.82e-02	4.42		
7892921	0.9999955	3.83e-02	4.41		
8011328	0.9999955	3.84e-02	4.41		
8132707	0.9999955	3.85e-02	4.41	LINC00525	long intergenic non-protein coding RNA 525
7912511	0.9999955	3.85e-02	4.41	KIAA2013	KIAA2013
7918620	0.9999955	3.86e-02	4.40	LINC01356	long intergenic non-protein coding RNA 1356
7926875	0.9999955	3.93e-02	4.37	BAMBI	BMP and activin membrane bound inhibitor
8050253	0.9999955	3.95e-02	4.36	SNORA80B	small nucleolar RNA, H/ACA box 80B
7893920	0.9999955	3.96e-02	4.35		
7975457	0.9999955	3.96e-02	4.35		
7896558	0.9999955	3.98e-02	4.35		
7981978	0.9999955	3.99e-02	4.34	SNORD116-15	small nucleolar RNA, C/D box 116-15
7896442	0.9999955	4.00e-02	4.34		
8121257	0.9999955	4.00e-02	4.34	PRDM1	PR/SET domain 1
7979269	0.9999955	4.01e-02	4.34	GCH1	GTP cyclohydrolase 1
7896120	0.9999955	4.01e-02	4.33		
7895867	0.9999955	4.02e-02	4.33		
8035868	0.9999955	4.02e-02	4.33	LOC100420587	SHC binding and spindle associated 1 pseudogene
8133959	0.9999955	4.02e-02	4.33		
8099685	0.9999955	4.04e-02	4.32	LGI2	leucine rich repeat LGI family member 2
8034698	0.9999955	4.05e-02	4.32	MIR23A	microRNA 23a
8177282	0.9999955	4.06e-02	4.31	TTTY13///TTTY13	testis-specific transcript, Y-linked 13 (non-protein coding)///testis-specific transcript, Y-linked 13 (non-protein coding)
8148501	0.9999955	4.06e-02	4.31	PTP4A3	protein tyrosine phosphatase type IVA, member 3
7896185	0.9999955	4.06e-02	4.31		
7893678	0.9999955	4.08e-02	4.30		
7895469	0.9999955	4.09e-02	4.30		
7894636	0.9999955	4.09e-02	4.30		
8132501	0.9999955	4.09e-02	4.30		
7991501	0.9999955	4.10e-02	4.30		
7893911	0.9999955	4.11e-02	4.29		
7893959	0.9999955	4.11e-02	4.29		
7940153	0.9999955	4.13e-02	4.28	FAM111A	family with sequence similarity 111 member A
7896503	0.9999955	4.13e-02	4.28		
8117176	0.9999955	4.13e-02	4.28	LOC100505502///LOC646700///LOC392364	putative UPF0607 protein FLJ37424///UPF0607 protein ENSP00000381418-like pseudogene///nuclear pore associated protein 1 pseudogene
7912194	0.9999955	4.15e-02	4.27		
8094240	0.9999955	4.16e-02	4.27	CD38	CD38 molecule
7895981	0.9999955	4.18e-02	4.26		
7894321	0.9999955	4.18e-02	4.26		
8032588	0.9999955	4.21e-02	4.25	SMIM24	small integral membrane protein 24
7894090	0.9999955	4.22e-02	4.25		
7892654	0.9999955	4.23e-02	4.24		
8093858	0.9999955	4.23e-02	4.24	STK32B	serine/threonine kinase 32B
7904482	0.9999955	4.23e-02	4.24	SRGAP2C///SRGAP2B///SRGAP2	SLIT-ROBO Rho GTPase activating protein 2C///SLIT-ROBO Rho GTPase activating protein 2B///SLIT-ROBO Rho GTPase activating protein 2
8044512	0.9999955	4.27e-02	4.22	NT5DC4	5'-nucleotidase domain containing 4
7896710	0.9999955	4.27e-02	4.22		
7893484	0.9999955	4.27e-02	4.22		
7944716	0.9999955	4.28e-02	4.22		
8058824	0.9999955	4.29e-02	4.22	MREG	melanoregulin
7893849	0.9999955	4.29e-02	4.21		
7933877	0.9999955	4.30e-02	4.21	JMJD1C	jumonji domain containing 1C
7894842	0.9999955	4.33e-02	4.20		
7972977	0.9999955	4.34e-02	4.20		
7892658	0.9999955	4.34e-02	4.19		
7894597	0.9999955	4.34e-02	4.19		
7892714	0.9999955	4.35e-02	4.19		
7926821	0.9999955	4.36e-02	4.19	MASTL	microtubule associated serine/threonine kinase like
7893333	0.9999955	4.37e-02	4.18		
7895951	0.9999955	4.39e-02	4.17		
7892851	0.9999955	4.40e-02	4.17		
8059339	0.9999955	4.40e-02	4.17		
7895563	0.9999955	4.42e-02	4.16		
7896327	0.9999955	4.42e-02	4.16		
8049197	0.9999955	4.42e-02	4.16		
8140686	0.9999955	4.42e-02	4.16	SEMA3D	semaphorin 3D
8151238	0.9999955	4.44e-02	4.16		
7893355	0.9999955	4.45e-02	4.15		
7894898	0.9999955	4.46e-02	4.15		
8091658	0.9999955	4.47e-02	4.14	CCNL1	cyclin L1
7895153	0.9999955	4.47e-02	4.14		
8070789	0.9999955	4.47e-02	4.14	KRTAP12-4	keratin associated protein 12-4
7896208	0.9999955	4.51e-02	4.13		
7942793	0.9999955	4.54e-02	4.12	THRSP	thyroid hormone responsive
8105151	0.9999955	4.54e-02	4.12		
7893206	0.9999955	4.54e-02	4.12		
7894417	0.9999955	4.55e-02	4.11		
7896112	0.9999955	4.55e-02	4.11		
7892669	0.9999955	4.55e-02	4.11		
8069689	0.9999955	4.56e-02	4.11	ADAMTS5	ADAM metallopeptidase with thrombospondin type 1 motif 5
8090893	0.9999955	4.56e-02	4.11	MSL2	male-specific lethal 2 homolog (Drosophila)
7943158	0.9999955	4.57e-02	4.10	SCARNA9	small Cajal body-specific RNA 9
7894458	0.9999955	4.57e-02	4.10		
7894155	0.9999955	4.58e-02	4.10		
8099760	0.9999955	4.59e-02	4.10	ARAP2	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2
7894358	0.9999955	4.60e-02	4.10		
8050423	0.9999955	4.61e-02	4.09	MYCNOS	MYCN opposite strand
7894359	0.9999955	4.62e-02	4.09		
7896471	0.9999955	4.62e-02	4.09		
8091241	0.9999955	4.62e-02	4.09		
8016245	0.9999955	4.63e-02	4.08	LRRC37A2///LRRC37A6P///LRRC37A3///LRRC37A4P///LRRC37A	leucine rich repeat containing 37 member A2///leucine rich repeat containing 37 member A6, pseudogene///leucine rich repeat containing 37 member A3///leucine rich repeat containing 37 member A4, pseudogene///leucine rich repeat containing 37A
7894165	0.9999955	4.63e-02	4.08		
8006181	0.9999955	4.64e-02	4.08		
8057742	0.9999955	4.64e-02	4.08		
7896336	0.9999955	4.65e-02	4.08		
8081465	0.9999955	4.65e-02	4.07	BBX	BBX, HMG-box containing
8135211	0.9999955	4.67e-02	4.07	FAM185A	family with sequence similarity 185 member A
8061507	0.9999955	4.71e-02	4.05		
7892583	0.9999955	4.71e-02	4.05		
8041561	0.9999955	4.72e-02	4.05	MORN2	MORN repeat containing 2
7894920	0.9999955	4.73e-02	4.05		
7956741	0.9999955	4.76e-02	4.04		
8127544	0.9999955	4.76e-02	4.03		
7893804	0.9999955	4.77e-02	4.03		
7895252	0.9999955	4.78e-02	4.03		
8123800	0.9999955	4.78e-02	4.03		
8069142	0.9999955	4.79e-02	4.03	KRTAP10-4	keratin associated protein 10-4
7893594	0.9999955	4.79e-02	4.02		
7994603	0.9999955	4.79e-02	4.02	SPN	sialophorin
8055697	0.9999955	4.79e-02	4.02	RBM43	RNA binding motif protein 43
7896056	0.9999955	4.80e-02	4.02		
7896693	0.9999955	4.80e-02	4.02		
7961075	0.9999955	4.80e-02	4.02	CD69	CD69 molecule
8102606	0.9999955	4.82e-02	4.02		
7896359	0.9999955	4.82e-02	4.02		
8021081	0.9999955	4.82e-02	4.01	SLC14A1	solute carrier family 14 member 1 (Kidd blood group)
7894859	0.9999955	4.83e-02	4.01		
7893024	0.9999955	4.83e-02	4.01		
7929061	0.9999955	4.83e-02	4.01	IFIT1B	interferon induced protein with tetratricopeptide repeats 1B
8169638	0.9999955	4.83e-02	4.01		
7894522	0.9999955	4.84e-02	4.01		
7893184	0.9999955	4.84e-02	4.01		
7924663	0.9999955	4.85e-02	4.00	LEFTY1	left-right determination factor 1
8029744	0.9999955	4.85e-02	4.00	QPCTL	glutaminyl-peptide cyclotransferase like
8176234	0.9999955	4.85e-02	4.00	CLIC2	chloride intracellular channel 2
8175543	0.9999955	4.86e-02	4.00	SPANXA2///SPANXC///SPANXD///SPANXA1	SPANX family member A2///SPANX family member C///SPANX family member D///sperm protein associated with the nucleus, X-linked, family member A1
7894425	0.9999955	4.87e-02	4.00		
7917431	0.9999955	4.87e-02	4.00		
7893887	0.9999955	4.88e-02	3.99		
7945521	0.9999955	4.88e-02	3.99	PDDC1	Parkinson disease 7 domain containing 1
8082100	0.9999955	4.90e-02	3.99	PARP14	poly(ADP-ribose) polymerase family member 14
7905058	0.9999955	4.91e-02	3.98	FAM231A///LOC388692	family with sequence similarity 231 member A///uncharacterized LOC388692
8021546	0.9999955	4.92e-02	3.98	ZCCHC2	zinc finger CCHC-type containing 2
7896064	0.9999955	4.94e-02	3.97		
8091656	0.9999955	4.94e-02	3.97	METTL15	methyltransferase like 15
7895655	0.9999955	4.94e-02	3.97		
7894032	0.9999955	4.94e-02	3.97		
7949273	0.9999955	4.94e-02	3.97	MIR192	microRNA 192
8035345	0.9999955	4.95e-02	3.97	INSL3	insulin like 3
7895768	0.9999955	4.95e-02	3.97		
8155864	0.9999955	4.96e-02	3.96	RORB	RAR related orphan receptor B
8089785	0.9999955	5.00e-02	3.95	POPDC2	popeye domain containing 2
7896578	0.9999955	5.02e-02	3.94		
7894169	0.9999955	5.03e-02	3.94		
8034901	0.9999955	5.04e-02	3.94	OR7A17	olfactory receptor family 7 subfamily A member 17
8005747	0.9999955	5.04e-02	3.94		
7893385	0.9999955	5.05e-02	3.94		
7894430	0.9999955	5.07e-02	3.93		
8047538	0.9999955	5.07e-02	3.93	BMPR2	bone morphogenetic protein receptor type 2
7894945	0.9999955	5.07e-02	3.93		
8138706	0.9999955	5.08e-02	3.93		
7894427	0.9999955	5.09e-02	3.92		
8107353	0.9999955	5.10e-02	3.92	ZRSR1///SRP19	zinc finger CCCH-type, RNA binding motif and serine/arginine rich 1///signal recognition particle 19
7932881	0.9999955	5.11e-02	3.92	LOC100505502///LOC646700///LOC392364	putative UPF0607 protein FLJ37424///UPF0607 protein ENSP00000381418-like pseudogene///nuclear pore associated protein 1 pseudogene
7894683	0.9999955	5.11e-02	3.91		
7892638	0.9999955	5.12e-02	3.91		
7936100	0.9999955	5.13e-02	3.91	CALHM2	calcium homeostasis modulator 2
8170633	0.9999955	5.13e-02	3.91		
8175773	0.9999955	5.13e-02	3.91		
7894746	0.9999955	5.15e-02	3.90		
8049007	0.9999955	5.16e-02	3.90	SPATA3	spermatogenesis associated 3
8138487	0.9999955	5.16e-02	3.90		
7919560	0.9999955	5.17e-02	3.89	RNVU1-15	RNA, variant U1 small nuclear 15
8105067	0.9999955	5.18e-02	3.89	PTGER4	prostaglandin E receptor 4
7958828	0.9999955	5.19e-02	3.89	TRAFD1	TRAF-type zinc finger domain containing 1
7892746	0.9999955	5.19e-02	3.89		
7894963	0.9999955	5.20e-02	3.89		
7894441	0.9999955	5.20e-02	3.89		
7991224	0.9999955	5.21e-02	3.88	HAPLN3	hyaluronan and proteoglycan link protein 3
7981953	0.9999955	5.22e-02	3.88	SNORD116-9///SNORD116-8///SNORD116-7///SNORD116-5///SNORD116-3	small nucleolar RNA, C/D box 116-9///small nucleolar RNA, C/D box 116-8///small nucleolar RNA, C/D box 116-7///small nucleolar RNA, C/D box 116-5///small nucleolar RNA, C/D box 116-3
7981966	0.9999955	5.22e-02	3.88	SNORD116-9///SNORD116-8///SNORD116-7///SNORD116-5///SNORD116-3	small nucleolar RNA, C/D box 116-9///small nucleolar RNA, C/D box 116-8///small nucleolar RNA, C/D box 116-7///small nucleolar RNA, C/D box 116-5///small nucleolar RNA, C/D box 116-3
8015730	0.9999955	5.22e-02	3.88	LINC00671	long intergenic non-protein coding RNA 671
7981011	0.9999955	5.23e-02	3.88		
8100994	0.9999955	5.23e-02	3.87	CXCL2	C-X-C motif chemokine ligand 2
7895971	0.9999955	5.24e-02	3.87		
7965335	0.9999955	5.26e-02	3.87	DUSP6	dual specificity phosphatase 6
7917530	0.9999955	5.27e-02	3.86	GBP2	guanylate binding protein 2
7937798	0.9999955	5.27e-02	3.86		
8072575	0.9999955	5.28e-02	3.86		
7894902	0.9999955	5.28e-02	3.86		
8053882	0.9999955	5.29e-02	3.85	DUSP2	dual specificity phosphatase 2
7892554	0.9999955	5.31e-02	3.85		
7956005	0.9999955	5.31e-02	3.85	OR2AP1	olfactory receptor family 2 subfamily AP member 1
8113356	0.9999955	5.33e-02	3.84		
7893577	0.9999955	5.35e-02	3.84		
7943413	0.9999955	5.35e-02	3.84	BIRC3	baculoviral IAP repeat containing 3
8103851	0.9999955	5.36e-02	3.83		
8102720	0.9999955	5.37e-02	3.83	ANKRD50	ankyrin repeat domain 50
7902541	0.9999955	5.38e-02	3.83	IFI44L	interferon induced protein 44 like
7892911	0.9999955	5.39e-02	3.83		
7901361	0.9999955	5.41e-02	3.82		
8166349	0.9999955	5.41e-02	3.82		
8052956	0.9999955	5.42e-02	3.81	EXOC6B	exocyst complex component 6B
7894454	0.9999955	5.43e-02	3.81		
7893622	0.9999955	5.45e-02	3.81		
8152522	0.9999955	5.46e-02	3.80	ENPP2	ectonucleotide pyrophosphatase/phosphodiesterase 2
7928147	0.9999955	5.47e-02	3.80	ADAMTS14	ADAM metallopeptidase with thrombospondin type 1 motif 14
7981215	0.9999955	5.48e-02	3.80		
7893639	0.9999955	5.49e-02	3.79		
8065566	0.9999955	5.50e-02	3.79	DEFB124	defensin beta 124
7894890	0.9999955	5.50e-02	3.79		
7895151	0.9999955	5.51e-02	3.79		
7893308	0.9999955	5.51e-02	3.79		
8155547	0.9999955	5.51e-02	3.79	LOC105379526///PTGER4P2-CDK2AP2P2	uncharacterized LOC105379526///PTGER4P2-CDK2AP2P2 readthrough, transcribed pseudogene
7895345	0.9999955	5.52e-02	3.78		
7892580	0.9999955	5.54e-02	3.78		
7928746	0.9999955	5.54e-02	3.78		
7892832	0.9999955	5.55e-02	3.77		
8069156	0.9999955	5.56e-02	3.77	KRTAP10-11	keratin associated protein 10-11
8149248	0.9999955	5.57e-02	3.77		
7892525	0.9999955	5.57e-02	3.77		
8075057	0.9999955	5.58e-02	3.77		
7894764	0.9999955	5.58e-02	3.77		
7939879	0.9999955	5.58e-02	3.77		
7975203	0.9999955	5.59e-02	3.76	MPP5	membrane palmitoylated protein 5
8046426	0.9999955	5.62e-02	3.76		
7893996	0.9999955	5.62e-02	3.75		
8055488	0.9999955	5.63e-02	3.75		
7896267	0.9999955	5.64e-02	3.75		
8026381	0.9999955	5.66e-02	3.74		
8017476	0.9999955	5.66e-02	3.74	CSH2	chorionic somatomammotropin hormone 2
7967418	0.9999955	5.66e-02	3.74		
7895508	0.9999955	5.67e-02	3.74		
7919556	0.9999955	5.67e-02	3.74	RNVU1-15	RNA, variant U1 small nuclear 15
7905519	0.9999955	5.67e-02	3.74	LCE1E	late cornified envelope 1E
7893282	0.9999955	5.68e-02	3.74		
7894865	0.9999955	5.69e-02	3.73		
7894772	0.9999955	5.69e-02	3.73		
8151711	0.9999955	5.70e-02	3.73	NBN	nibrin
8131919	0.9999955	5.71e-02	3.73	NPY	neuropeptide Y
8089464	0.9999955	5.73e-02	3.72	LOC151760	putative uncharacterized protein LOC151760
7892754	0.9999955	5.73e-02	3.72		
8081878	0.9999955	5.74e-02	3.72		
7893375	0.9999955	5.74e-02	3.72		
7894111	0.9999955	5.74e-02	3.72		
8109486	0.9999955	5.75e-02	3.72		
8051411	0.9999955	5.75e-02	3.72		
8073743	0.9999955	5.76e-02	3.71	UPK3A	uroplakin 3A
7895903	0.9999955	5.78e-02	3.71		
8063156	0.9999955	5.79e-02	3.71	CD40	CD40 molecule
7894514	0.9999955	5.80e-02	3.70		
8146914	0.9999955	5.81e-02	3.70	TERF1	telomeric repeat binding factor 1
7895509	0.9999955	5.85e-02	3.69		
8097553	0.9999955	5.85e-02	3.69	IL15	interleukin 15
8049961	0.9999955	5.85e-02	3.69	LOC728323///FBXO25	uncharacterized LOC728323///F-box protein 25
7912145	0.9999955	5.86e-02	3.69	TNFRSF9	TNF receptor superfamily member 9
7893523	0.9999955	5.87e-02	3.68		
8173412	0.9999955	5.88e-02	3.68		
7896053	0.9999955	5.90e-02	3.67		
8143038	0.9999955	5.90e-02	3.67		
8070557	0.9999955	5.93e-02	3.67	ZBTB21	zinc finger and BTB domain containing 21
7893299	0.9999955	5.93e-02	3.67		
7895764	0.9999955	5.93e-02	3.67		
7894949	0.9999955	5.93e-02	3.67		
7985918	0.9999955	5.94e-02	3.66		
7892653	0.9999955	5.94e-02	3.66		
8157800	0.9999955	5.95e-02	3.66	MIR181A2	microRNA 181a-2
7893524	0.9999955	5.96e-02	3.66		
7921228	0.9999955	5.97e-02	3.65	ETV3	ETS variant 3
7895729	0.9999955	5.98e-02	3.65		
8180396	0.9999955	5.98e-02	3.65		
7952810	0.9999955	6.00e-02	3.65	IGSF9B	immunoglobulin superfamily member 9B
8089771	0.9999955	6.05e-02	3.63	CD80	CD80 molecule
8086051	0.9999955	6.05e-02	3.63	SUSD5	sushi domain containing 5
7894121	0.9999955	6.05e-02	3.63		
8079628	0.9999955	6.07e-02	3.63		
8022043	0.9999955	6.08e-02	3.63		
7999634	0.9999955	6.08e-02	3.62	PKD1P6-NPIPP1///NPIPA8///NPIPA7///NPIPA5///NPIPA2///NPIPA3///PKD1P1///NPIPA1	PKD1P6-NPIPP1 readthrough///nuclear pore complex interacting protein family member A8///nuclear pore complex interacting protein family member A7///nuclear pore complex interacting protein family member A5///nuclear pore complex interacting protein family member A2///nuclear pore complex interacting protein family member A3///polycystin 1, transient receptor potential channel interacting pseudogene 1///nuclear pore complex interacting protein family member A1
8151991	0.9999955	6.12e-02	3.61		
8006423	0.9999955	6.13e-02	3.61	SPACA3	sperm acrosome associated 3
7894928	0.9999955	6.16e-02	3.60		
8000779	0.9999955	6.17e-02	3.60	TBX6	T-box 6
8067680	0.9999955	6.17e-02	3.60	HELZ2	helicase with zinc finger 2
7974229	0.9999955	6.17e-02	3.60	KLHDC2	kelch domain containing 2
7892876	0.9999955	6.19e-02	3.59		
8093130	0.9999955	6.20e-02	3.59	RNF168	ring finger protein 168
8007867	0.9999955	6.21e-02	3.59	LRRC37A2///LRRC37A6P///LRRC37A3///LRRC37A4P///LRRC37A///LRRC37A2	leucine rich repeat containing 37 member A2///leucine rich repeat containing 37 member A6, pseudogene///leucine rich repeat containing 37 member A3///leucine rich repeat containing 37 member A4, pseudogene///leucine rich repeat containing 37A///leucine rich repeat containing 37 member A2
7933501	0.9999955	6.22e-02	3.59	DRGX	dorsal root ganglia homeobox
8043244	0.9999955	6.23e-02	3.58	ATOH8	atonal bHLH transcription factor 8
7893487	0.9999955	6.23e-02	3.58		
8108688	0.9999955	6.24e-02	3.58	PCDHB3	protocadherin beta 3
8043745	0.9999955	6.25e-02	3.58		
7971640	0.9999955	6.26e-02	3.58		
7893062	0.9999955	6.27e-02	3.57		
7892524	0.9999955	6.27e-02	3.57		
7893702	0.9999955	6.28e-02	3.57		
7895181	0.9999955	6.29e-02	3.57		
7969370	0.9999955	6.29e-02	3.57		
7895217	0.9999955	6.30e-02	3.57		
7895385	0.9999955	6.31e-02	3.56		
8007848	0.9999955	6.31e-02	3.56	LOC644172///MAPK8IP1	mitogen-activated protein kinase 8 interacting protein 1 pseudogene///mitogen-activated protein kinase 8 interacting protein 1
7894694	0.9999955	6.32e-02	3.56		
7894148	0.9999955	6.33e-02	3.56		
7893975	0.9999955	6.35e-02	3.55		
7916609	0.9999955	6.38e-02	3.55	JUN	Jun proto-oncogene, AP-1 transcription factor subunit
8127778	0.9999955	6.40e-02	3.54	FAM46A	family with sequence similarity 46 member A
7896166	0.9999955	6.41e-02	3.54		
7892867	0.9999955	6.41e-02	3.54		
7919787	0.9999955	6.42e-02	3.54	HORMAD1	HORMA domain containing 1
7895813	0.9999955	6.42e-02	3.54		
7939912	0.9999955	6.42e-02	3.54	TRIM48	tripartite motif containing 48
8025053	0.9999955	6.43e-02	3.53	TNFSF9	tumor necrosis factor superfamily member 9
8151709	0.9999955	6.44e-02	3.53		
7919747	0.9999955	6.45e-02	3.53		
8069574	0.9999955	6.45e-02	3.53	C21orf91	chromosome 21 open reading frame 91
7962537	0.9999955	6.46e-02	3.53	SLC38A2	solute carrier family 38 member 2
8101609	0.9999955	6.47e-02	3.52	SLC10A6	solute carrier family 10 member 6
7908978	0.9999955	6.47e-02	3.52	ZC3H11A	zinc finger CCCH-type containing 11A
8060604	0.9999955	6.50e-02	3.52	OXT	oxytocin/neurophysin I prepropeptide
7969241	0.9999955	6.50e-02	3.52		
7957715	0.9999955	6.52e-02	3.51	NEDD1	neural precursor cell expressed, developmentally down-regulated 1
8174664	0.9999955	6.52e-02	3.51		
7896023	0.9999955	6.52e-02	3.51		
8034097	0.9999955	6.52e-02	3.51	ILF3-AS1	ILF3 antisense RNA 1 (head to head)
7951068	0.9999955	6.53e-02	3.51	CWC15	CWC15 spliceosome-associated protein
8007919	0.9999955	6.53e-02	3.51	LRRC37A2///LRRC37A6P///LRRC37A3///LRRC37A4P///LRRC37A	leucine rich repeat containing 37 member A2///leucine rich repeat containing 37 member A6, pseudogene///leucine rich repeat containing 37 member A3///leucine rich repeat containing 37 member A4, pseudogene///leucine rich repeat containing 37A
8170992	0.9999955	6.53e-02	3.51	SNORA56///DKC1	small nucleolar RNA, H/ACA box 56///dyskerin pseudouridine synthase 1
7894560	0.9999955	6.53e-02	3.51		
8180322	0.9999955	6.55e-02	3.50	KRTAP21-1	keratin associated protein 21-1
7964757	0.9999955	6.56e-02	3.50		
8152333	0.9999955	6.59e-02	3.49		
7921621	0.9999955	6.61e-02	3.49		
8107520	0.9999955	6.61e-02	3.49	TNFAIP8	TNF alpha induced protein 8
8148263	0.9999955	6.62e-02	3.49	TRMT12	tRNA methyltransferase 12 homolog
7895533	0.9999955	6.63e-02	3.48		
7893057	0.9999955	6.64e-02	3.48		
7894650	0.9999955	6.64e-02	3.48		
8100941	0.9999955	6.65e-02	3.48		
7948418	0.9999955	6.66e-02	3.48	OR10V1	olfactory receptor family 10 subfamily V member 1
7964665	0.9999955	6.66e-02	3.48	DPY19L2	dpy-19 like 2
7983951	0.9999955	6.67e-02	3.47		
8076195	0.9999955	6.67e-02	3.47	PDGFB	platelet derived growth factor subunit B
7893796	0.9999955	6.68e-02	3.47		
7992516	0.9999955	6.69e-02	3.47		
7893682	0.9999955	6.69e-02	3.47		
7919854	0.9999955	6.70e-02	3.47		
8149399	0.9999955	6.70e-02	3.47	LONRF1	LON peptidase N-terminal domain and ring finger 1
7914214	0.9999955	6.70e-02	3.47	SNORA44///SNHG12	small nucleolar RNA, H/ACA box 44///small nucleolar RNA host gene 12
