ID	adj.P.Val	P.Value	F	Gene.symbol	Gene.title
8049007	0.9999946	3.18e-02	4.93	SPATA3	spermatogenesis associated 3
7894836	0.9999946	3.18e-02	4.93		
7896510	0.9999946	3.19e-02	4.93		
7894757	0.9999946	3.19e-02	4.92		
7893699	0.9999946	3.19e-02	4.92		
8166500	0.9999946	3.19e-02	4.92	ZFX	zinc finger protein, X-linked
7894857	0.9999946	3.19e-02	4.92		
7892805	0.9999946	3.22e-02	4.91		
7894040	0.9999946	3.22e-02	4.90		
8170633	0.9999946	3.23e-02	4.90		
8175773	0.9999946	3.23e-02	4.90		
8050253	0.9999946	3.23e-02	4.90	SNORA80B	small nucleolar RNA, H/ACA box 80B
7892646	0.9999946	3.24e-02	4.89		
8131919	0.9999946	3.25e-02	4.89	NPY	neuropeptide Y
7892982	0.9999946	3.27e-02	4.87		
8090893	0.9999946	3.28e-02	4.87	MSL2	male-specific lethal 2 homolog (Drosophila)
8059852	0.9999946	3.28e-02	4.87	MSL3P1	male-specific lethal 3 homolog (Drosophila) pseudogene 1
7896026	0.9999946	3.28e-02	4.87		
7904482	0.9999946	3.30e-02	4.86	SRGAP2C///SRGAP2B///SRGAP2	SLIT-ROBO Rho GTPase activating protein 2C///SLIT-ROBO Rho GTPase activating protein 2B///SLIT-ROBO Rho GTPase activating protein 2
8147206	0.9999946	3.32e-02	4.85	RIPK2	receptor interacting serine/threonine kinase 2
8055702	0.9999946	3.32e-02	4.84	NMI	N-myc and STAT interactor
8043244	0.9999946	3.33e-02	4.84	ATOH8	atonal bHLH transcription factor 8
8029458	0.9999946	3.34e-02	4.83	CEACAM16	carcinoembryonic antigen related cell adhesion molecule 16
7896008	0.9999946	3.34e-02	4.83		
8180397	0.9999946	3.37e-02	4.81		
8044512	0.9999946	3.38e-02	4.81	NT5DC4	5'-nucleotidase domain containing 4
7895962	0.9999946	3.39e-02	4.80		
8043745	0.9999946	3.39e-02	4.80		
7894976	0.9999946	3.40e-02	4.80		
7894015	0.9999946	3.40e-02	4.80		
8069689	0.9999946	3.40e-02	4.80	ADAMTS5	ADAM metallopeptidase with thrombospondin type 1 motif 5
8058824	0.9999946	3.40e-02	4.80	MREG	melanoregulin
8091241	0.9999946	3.40e-02	4.80		
8073743	0.9999946	3.41e-02	4.80	UPK3A	uroplakin 3A
7895161	0.9999946	3.41e-02	4.79		
8007919	0.9999946	3.41e-02	4.79	LRRC37A2///LRRC37A6P///LRRC37A3///LRRC37A4P///LRRC37A	leucine rich repeat containing 37 member A2///leucine rich repeat containing 37 member A6, pseudogene///leucine rich repeat containing 37 member A3///leucine rich repeat containing 37 member A4, pseudogene///leucine rich repeat containing 37A
8015730	0.9999946	3.41e-02	4.79	LINC00671	long intergenic non-protein coding RNA 671
7916725	0.9999946	3.44e-02	4.78		
8083704	0.9999946	3.44e-02	4.77		
7895022	0.9999946	3.45e-02	4.77		
8074606	0.9999946	3.45e-02	4.77	USP41///USP18	ubiquitin specific peptidase 41///ubiquitin specific peptidase 18
8007850	0.9999946	3.47e-02	4.76	LRRC37A2///LRRC37A6P///LRRC37A3///LRRC37A4P///LRRC37A///LRRC37A2	leucine rich repeat containing 37 member A2///leucine rich repeat containing 37 member A6, pseudogene///leucine rich repeat containing 37 member A3///leucine rich repeat containing 37 member A4, pseudogene///leucine rich repeat containing 37A///leucine rich repeat containing 37 member A2
7895012	0.9999946	3.48e-02	4.75		
8132803	0.9999946	3.48e-02	4.75	CDC14C	cell division cycle 14C, pseuodgene
7942409	0.9999946	3.50e-02	4.74	P2RY6	pyrimidinergic receptor P2Y6
8007848	0.9999946	3.50e-02	4.74	LOC644172///MAPK8IP1	mitogen-activated protein kinase 8 interacting protein 1 pseudogene///mitogen-activated protein kinase 8 interacting protein 1
7895352	0.9999946	3.54e-02	4.72		
8123800	0.9999946	3.54e-02	4.72		
7912194	0.9999946	3.55e-02	4.72		
8159965	0.9999946	3.55e-02	4.71		
8041561	0.9999946	3.57e-02	4.70	MORN2	MORN repeat containing 2
7994603	0.9999946	3.58e-02	4.70	SPN	sialophorin
8020971	0.9999946	3.59e-02	4.69		
7977270	0.9999946	3.61e-02	4.68	LOC388022	uncharacterized LOC388022
8176234	0.9999946	3.61e-02	4.68	CLIC2	chloride intracellular channel 2
7928216	0.9999946	3.62e-02	4.68		
7917548	0.9999946	3.65e-02	4.66	GBP7	guanylate binding protein 7
7894930	0.9999946	3.67e-02	4.65		
7936100	0.9999946	3.67e-02	4.65	CALHM2	calcium homeostasis modulator 2
7893968	0.9999946	3.67e-02	4.65		
7965335	0.9999946	3.70e-02	4.63	DUSP6	dual specificity phosphatase 6
7892851	0.9999946	3.71e-02	4.63		
7894386	0.9999946	3.71e-02	4.63		
7896558	0.9999946	3.71e-02	4.63		
8091658	0.9999946	3.72e-02	4.62	CCNL1	cyclin L1
7924663	0.9999946	3.72e-02	4.62	LEFTY1	left-right determination factor 1
7893241	0.9999946	3.72e-02	4.62		
7896518	0.9999946	3.73e-02	4.62		
7895955	0.9999946	3.73e-02	4.62		
7967212	0.9999946	3.77e-02	4.60	HPD	4-hydroxyphenylpyruvate dioxygenase
7895681	0.9999946	3.81e-02	4.58		
8102594	0.9999946	3.81e-02	4.58	TNIP3	TNFAIP3 interacting protein 3
8035345	0.9999946	3.81e-02	4.58	INSL3	insulin like 3
8143279	0.9999946	3.82e-02	4.57	ZC3HAV1	zinc finger CCCH-type containing, antiviral 1
7981953	0.9999946	3.83e-02	4.57	SNORD116-9///SNORD116-8///SNORD116-7///SNORD116-5///SNORD116-3	small nucleolar RNA, C/D box 116-9///small nucleolar RNA, C/D box 116-8///small nucleolar RNA, C/D box 116-7///small nucleolar RNA, C/D box 116-5///small nucleolar RNA, C/D box 116-3
7981966	0.9999946	3.83e-02	4.57	SNORD116-9///SNORD116-8///SNORD116-7///SNORD116-5///SNORD116-3	small nucleolar RNA, C/D box 116-9///small nucleolar RNA, C/D box 116-8///small nucleolar RNA, C/D box 116-7///small nucleolar RNA, C/D box 116-5///small nucleolar RNA, C/D box 116-3
7893949	0.9999946	3.83e-02	4.57		
8021546	0.9999946	3.83e-02	4.57	ZCCHC2	zinc finger CCHC-type containing 2
7895916	0.9999946	3.83e-02	4.57		
7949273	0.9999946	3.84e-02	4.57	MIR192	microRNA 192
7895019	0.9999946	3.84e-02	4.56		
8103485	0.9999946	3.86e-02	4.56	NAF1	nuclear assembly factor 1 ribonucleoprotein
8093130	0.9999946	3.86e-02	4.56	RNF168	ring finger protein 168
7960900	0.9999946	3.86e-02	4.55	CLEC4E	C-type lectin domain family 4 member E
7994161	0.9999946	3.88e-02	4.55	RBBP6	RB binding protein 6, ubiquitin ligase
7892907	0.9999946	3.90e-02	4.53		
7978776	0.9999946	3.91e-02	4.53	MIS18BP1	MIS18 binding protein 1
8146914	0.9999946	3.92e-02	4.52	TERF1	telomeric repeat binding factor 1
7894898	0.9999946	3.93e-02	4.52		
7945371	0.9999946	3.93e-02	4.52	IFITM3	interferon induced transmembrane protein 3
8163825	0.9999946	3.93e-02	4.52	TRAF1	TNF receptor associated factor 1
7892702	0.9999946	3.94e-02	4.52		
7984408	0.9999946	3.95e-02	4.51	MAP2K5	mitogen-activated protein kinase kinase 5
7958913	0.9999946	3.95e-02	4.51	OAS2	2'-5'-oligoadenylate synthetase 2
7895981	0.9999946	3.96e-02	4.51		
8151605	0.9999946	3.98e-02	4.50	REXO1L1P	REX1, RNA exonuclease 1 homolog-like 1, pseudogene
8151613	0.9999946	3.98e-02	4.50	REXO1L1P	REX1, RNA exonuclease 1 homolog-like 1, pseudogene
8151617	0.9999946	3.98e-02	4.50	REXO1L1P	REX1, RNA exonuclease 1 homolog-like 1, pseudogene
8151621	0.9999946	3.98e-02	4.50	REXO1L1P	REX1, RNA exonuclease 1 homolog-like 1, pseudogene
8151625	0.9999946	3.98e-02	4.50	REXO1L1P	REX1, RNA exonuclease 1 homolog-like 1, pseudogene
7898084	0.9999946	3.98e-02	4.50	KAZN	kazrin, periplakin interacting protein
7894637	0.9999946	4.00e-02	4.49		
7896736	0.9999946	4.02e-02	4.48		
8023933	0.9999946	4.02e-02	4.48		
7932881	0.9999946	4.03e-02	4.48	LOC100505502///LOC646700///LOC392364	putative UPF0607 protein FLJ37424///UPF0607 protein ENSP00000381418-like pseudogene///nuclear pore associated protein 1 pseudogene
7902553	0.9999946	4.05e-02	4.46	IFI44	interferon induced protein 44
8021081	0.9999946	4.06e-02	4.46	SLC14A1	solute carrier family 14 member 1 (Kidd blood group)
8053744	0.9999946	4.07e-02	4.46	ANKRD20A21P///ANKRD20A8P///ANKRD20A4///ANKRD20A2///ANKRD20A3///ANKRD20A5P///ANKRD20A1	ankyrin repeat domain 20 family member A21, pseudogene///ankyrin repeat domain 20 family member A8, pseudogene///ankyrin repeat domain 20 family member A4///ankyrin repeat domain 20 family member A2///ankyrin repeat domain 20 family member A3///ankyrin repeat domain 20 family member A5, pseudogene///ankyrin repeat domain 20 family member A1
7951068	0.9999946	4.07e-02	4.46	CWC15	CWC15 spliceosome-associated protein
7893184	0.9999946	4.08e-02	4.45		
7919560	0.9999946	4.10e-02	4.44	RNVU1-15	RNA, variant U1 small nuclear 15
7892654	0.9999946	4.11e-02	4.44		
7943158	0.9999946	4.13e-02	4.43	SCARNA9	small Cajal body-specific RNA 9
8069156	0.9999946	4.13e-02	4.43	KRTAP10-11	keratin associated protein 10-11
7918620	0.9999946	4.15e-02	4.42	LINC01356	long intergenic non-protein coding RNA 1356
8086051	0.9999946	4.17e-02	4.41	SUSD5	sushi domain containing 5
7893135	0.9999946	4.17e-02	4.41		
7893392	0.9999946	4.18e-02	4.41		
7893305	0.9999946	4.18e-02	4.41		
7981011	0.9999946	4.18e-02	4.41		
7948418	0.9999946	4.18e-02	4.40	OR10V1	olfactory receptor family 10 subfamily V member 1
7969482	0.9999946	4.19e-02	4.40	ACOD1	aconitate decarboxylase 1
8046426	0.9999946	4.21e-02	4.39		
7896053	0.9999946	4.22e-02	4.39		
7919556	0.9999946	4.24e-02	4.38	RNVU1-15	RNA, variant U1 small nuclear 15
8006181	0.9999946	4.24e-02	4.38		
7893835	0.9999946	4.24e-02	4.38		
8047538	0.9999946	4.25e-02	4.38	BMPR2	bone morphogenetic protein receptor type 2
7982358	0.9999946	4.25e-02	4.38	ARHGAP11A	Rho GTPase activating protein 11A
8076195	0.9999946	4.25e-02	4.38	PDGFB	platelet derived growth factor subunit B
8102720	0.9999946	4.26e-02	4.37	ANKRD50	ankyrin repeat domain 50
8129069	0.9999946	4.27e-02	4.37		
7921228	0.9999946	4.27e-02	4.37	ETV3	ETS variant 3
8089464	0.9999946	4.27e-02	4.36	LOC151760	putative uncharacterized protein LOC151760
8049961	0.9999946	4.28e-02	4.36	LOC728323///FBXO25	uncharacterized LOC728323///F-box protein 25
8055697	0.9999946	4.28e-02	4.36	RBM43	RNA binding motif protein 43
7895292	0.9999946	4.29e-02	4.36		
7893682	0.9999946	4.30e-02	4.35		
7933501	0.9999946	4.30e-02	4.35	DRGX	dorsal root ganglia homeobox
7895204	0.9999946	4.32e-02	4.34		
7928147	0.9999946	4.32e-02	4.34	ADAMTS14	ADAM metallopeptidase with thrombospondin type 1 motif 14
8151238	0.9999946	4.34e-02	4.34		
7894746	0.9999946	4.34e-02	4.34		
7999634	0.9999946	4.35e-02	4.33	PKD1P6-NPIPP1///NPIPA8///NPIPA7///NPIPA5///NPIPA2///NPIPA3///PKD1P1///NPIPA1	PKD1P6-NPIPP1 readthrough///nuclear pore complex interacting protein family member A8///nuclear pore complex interacting protein family member A7///nuclear pore complex interacting protein family member A5///nuclear pore complex interacting protein family member A2///nuclear pore complex interacting protein family member A3///polycystin 1, transient receptor potential channel interacting pseudogene 1///nuclear pore complex interacting protein family member A1
7905058	0.9999946	4.35e-02	4.33	FAM231A///LOC388692	family with sequence similarity 231 member A///uncharacterized LOC388692
7962537	0.9999946	4.36e-02	4.33	SLC38A2	solute carrier family 38 member 2
7894296	0.9999946	4.36e-02	4.33		
7894090	0.9999946	4.37e-02	4.32		
7977567	0.9999946	4.38e-02	4.32	KLHL33	kelch like family member 33
8017476	0.9999946	4.39e-02	4.31	CSH2	chorionic somatomammotropin hormone 2
7895029	0.9999946	4.40e-02	4.31		
8085504	0.9999946	4.42e-02	4.30	GRIP2	glutamate receptor interacting protein 2
7895507	0.9999946	4.42e-02	4.30		
7999431	0.9999946	4.44e-02	4.29	PRM3	protamine 3
7905519	0.9999946	4.45e-02	4.29	LCE1E	late cornified envelope 1E
7896503	0.9999946	4.45e-02	4.29		
7894155	0.9999946	4.46e-02	4.28		
7983951	0.9999946	4.47e-02	4.28		
8174338	0.9999946	4.47e-02	4.28	MORC4	MORC family CW-type zinc finger 4
7989785	0.9999946	4.47e-02	4.28	IGDCC4	immunoglobulin superfamily DCC subclass member 4
7894890	0.9999946	4.49e-02	4.27		
7896185	0.9999946	4.50e-02	4.27		
8052956	0.9999946	4.51e-02	4.27	EXOC6B	exocyst complex component 6B
7893256	0.9999946	4.52e-02	4.26		
7964787	0.9999946	4.52e-02	4.26	IFNG	interferon gamma
7928746	0.9999946	4.52e-02	4.26		
8022043	0.9999946	4.52e-02	4.26		
7896138	0.9999946	4.53e-02	4.26		
7895563	0.9999946	4.54e-02	4.25		
8105151	0.9999946	4.55e-02	4.25		
7894842	0.9999946	4.56e-02	4.24		
8069142	0.9999946	4.56e-02	4.24	KRTAP10-4	keratin associated protein 10-4
8143038	0.9999946	4.56e-02	4.24		
7893920	0.9999946	4.57e-02	4.24		
8128312	0.9999946	4.57e-02	4.24		
7896289	0.9999946	4.59e-02	4.23		
7997832	0.9999946	4.61e-02	4.23	LOC339059	uncharacterized LOC339059
7895971	0.9999946	4.62e-02	4.22		
7959195	0.9999946	4.64e-02	4.21	CABP1	calcium binding protein 1
8155248	0.9999946	4.65e-02	4.21		
7893594	0.9999946	4.65e-02	4.21		
7983771	0.9999946	4.66e-02	4.20		
8059339	0.9999946	4.66e-02	4.20		
7894522	0.9999946	4.67e-02	4.20		
8000974	0.9999946	4.67e-02	4.20	ZNF668	zinc finger protein 668
7892669	0.9999946	4.67e-02	4.20		
8135211	0.9999946	4.69e-02	4.19	FAM185A	family with sequence similarity 185 member A
8121257	0.9999946	4.69e-02	4.19	PRDM1	PR/SET domain 1
8023549	0.9999946	4.69e-02	4.19	RAX	retina and anterior neural fold homeobox
7902592	0.9999946	4.69e-02	4.19	ARID3B	AT-rich interaction domain 3B
8148263	0.9999946	4.70e-02	4.19	TRMT12	tRNA methyltransferase 12 homolog
7894075	0.9999946	4.70e-02	4.19		
7896120	0.9999946	4.71e-02	4.18		
7893455	0.9999946	4.72e-02	4.18		
8149248	0.9999946	4.73e-02	4.18		
8100994	0.9999946	4.74e-02	4.17	CXCL2	C-X-C motif chemokine ligand 2
7959500	0.9999946	4.75e-02	4.17	HIP1R	huntingtin interacting protein 1 related
7892583	0.9999946	4.75e-02	4.17		
7896267	0.9999946	4.76e-02	4.17		
7895615	0.9999946	4.76e-02	4.16		
7893263	0.9999946	4.77e-02	4.16		
7997533	0.9999946	4.80e-02	4.15	OSGIN1	oxidative stress induced growth inhibitor 1
7926875	0.9999946	4.80e-02	4.15	BAMBI	BMP and activin membrane bound inhibitor
7979269	0.9999946	4.82e-02	4.14	GCH1	GTP cyclohydrolase 1
8091656	0.9999946	4.83e-02	4.14	METTL15	methyltransferase like 15
7895331	0.9999946	4.85e-02	4.13		
7894607	0.9999946	4.88e-02	4.12		
7895768	0.9999946	4.88e-02	4.12		
7892699	0.9999946	4.88e-02	4.12		
7892911	0.9999946	4.91e-02	4.11		
7895974	0.9999946	4.92e-02	4.11		
8038760	0.9999946	4.92e-02	4.10	KLK13	kallikrein related peptidase 13
7964757	0.9999946	4.96e-02	4.09		
7924450	0.9999946	4.96e-02	4.09	DUSP10	dual specificity phosphatase 10
8060604	0.9999946	4.99e-02	4.08	OXT	oxytocin/neurophysin I prepropeptide
8072705	0.9999946	5.00e-02	4.08	RASD2	RASD family member 2
8053882	0.9999946	5.02e-02	4.07	DUSP2	dual specificity phosphatase 2
8071981	0.9999946	5.02e-02	4.07	KIAA1671	KIAA1671
8135532	0.9999946	5.03e-02	4.07	LSMEM1	leucine rich single-pass membrane protein 1
8155864	0.9999946	5.04e-02	4.06	RORB	RAR related orphan receptor B
7895404	0.9999946	5.05e-02	4.06		
8139113	0.9999946	5.05e-02	4.06		
7893024	0.9999946	5.06e-02	4.06		
7995275	0.9999946	5.06e-02	4.06	LOC102723655///TP53TG3B///TP53TG3D///TP53TG3C///TP53TG3	TP53-target gene 3 protein///TP53 target 3B///TP53 target 3D///TP53 target 3C///TP53 target 3
8099362	0.9999946	5.06e-02	4.05		
8139788	0.9999946	5.07e-02	4.05		
8180418	0.9999946	5.07e-02	4.05		
7896064	0.9999946	5.09e-02	4.05		
7893108	0.9999946	5.10e-02	4.04		
7893510	0.9999946	5.11e-02	4.04		
7893482	0.9999946	5.12e-02	4.04		
8026350	0.9999946	5.13e-02	4.03	CLEC17A	C-type lectin domain family 17 member A
7893333	0.9999946	5.13e-02	4.03		
7926821	0.9999946	5.14e-02	4.03	MASTL	microtubule associated serine/threonine kinase like
8070557	0.9999946	5.14e-02	4.03	ZBTB21	zinc finger and BTB domain containing 21
7905951	0.9999946	5.15e-02	4.03	TRIM46	tripartite motif containing 46
8105067	0.9999946	5.15e-02	4.03	PTGER4	prostaglandin E receptor 4
8094240	0.9999946	5.15e-02	4.02	CD38	CD38 molecule
7921031	0.9999946	5.16e-02	4.02		
8019347	0.9999946	5.16e-02	4.02		
7895252	0.9999946	5.17e-02	4.02		
7895567	0.9999946	5.17e-02	4.02		
7895410	0.9999946	5.18e-02	4.01		
7893849	0.9999946	5.18e-02	4.01		
8063156	0.9999946	5.22e-02	4.00	CD40	CD40 molecule
7896105	0.9999946	5.23e-02	4.00		
7894691	0.9999946	5.27e-02	3.98		
7896670	0.9999946	5.27e-02	3.98		
8101609	0.9999946	5.27e-02	3.98	SLC10A6	solute carrier family 10 member 6
8081878	0.9999946	5.28e-02	3.98		
7896327	0.9999946	5.29e-02	3.98		
7975203	0.9999946	5.30e-02	3.97	MPP5	membrane palmitoylated protein 5
7896112	0.9999946	5.30e-02	3.97		
7970325	0.9999946	5.31e-02	3.97	GRK1	G protein-coupled receptor kinase 1
7981781	0.9999946	5.32e-02	3.97	OR4M2	olfactory receptor family 4 subfamily M member 2
8033455	0.9999946	5.35e-02	3.96	PRR36	proline rich 36
7894148	0.9999946	5.35e-02	3.96		
7895153	0.9999946	5.35e-02	3.95		
7905733	0.9999946	5.36e-02	3.95	HAX1	HCLS1 associated protein X-1
7895508	0.9999946	5.36e-02	3.95		
7892765	0.9999946	5.37e-02	3.95		
7894321	0.9999946	5.37e-02	3.95		
8015884	0.9999946	5.38e-02	3.95	PPY	pancreatic polypeptide
8151991	0.9999946	5.38e-02	3.95		
8099760	0.9999946	5.39e-02	3.94	ARAP2	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2
7969370	0.9999946	5.40e-02	3.94		
8132501	0.9999946	5.40e-02	3.94		
7981525	0.9999946	5.42e-02	3.93	CDCA4	cell division cycle associated 4
8103462	0.9999946	5.42e-02	3.93		
7991598	0.9999946	5.42e-02	3.93	SNRPA1	small nuclear ribonucleoprotein polypeptide A'
8103601	0.9999946	5.43e-02	3.93	DDX60L	DEAD-box helicase 60-like
8026381	0.9999946	5.45e-02	3.92		
7960878	0.9999946	5.45e-02	3.92	POU5F1P3///POU5F1P3	POU class 5 homeobox 1 pseudogene 3///POU class 5 homeobox 1 pseudogene 3
7952810	0.9999946	5.45e-02	3.92	IGSF9B	immunoglobulin superfamily member 9B
7892555	0.9999946	5.45e-02	3.92		
7981215	0.9999946	5.45e-02	3.92		
8082100	0.9999946	5.46e-02	3.92	PARP14	poly(ADP-ribose) polymerase family member 14
7894111	0.9999946	5.46e-02	3.92		
7893288	0.9999946	5.47e-02	3.92		
7894165	0.9999946	5.47e-02	3.92		
8051411	0.9999946	5.49e-02	3.91		
8149399	0.9999946	5.49e-02	3.91	LONRF1	LON peptidase N-terminal domain and ring finger 1
8039294	0.9999946	5.49e-02	3.91	GP6	glycoprotein VI platelet
8098439	0.9999946	5.50e-02	3.91	EPCAM	epithelial cell adhesion molecule
7975595	0.9999946	5.54e-02	3.90	C14orf169	chromosome 14 open reading frame 169
7892824	0.9999946	5.54e-02	3.89		
7956287	0.9999946	5.54e-02	3.89	NAB2	NGFI-A binding protein 2
7894358	0.9999946	5.55e-02	3.89		
7973580	0.9999946	5.56e-02	3.89	FITM1	fat storage inducing transmembrane protein 1
7894945	0.9999946	5.56e-02	3.89		
8065122	0.9999946	5.56e-02	3.89		
8168976	0.9999946	5.56e-02	3.89	ARMCX5-GPRASP2///GPRASP2	ARMCX5-GPRASP2 readthrough///G protein-coupled receptor associated sorting protein 2
7893385	0.9999946	5.58e-02	3.88		
7908978	0.9999946	5.58e-02	3.88	ZC3H11A	zinc finger CCCH-type containing 11A
7893071	0.9999946	5.58e-02	3.88		
7895300	0.9999946	5.61e-02	3.87		
8180383	0.9999946	5.61e-02	3.87		
8044572	0.9999946	5.62e-02	3.87		
7981309	0.9999946	5.62e-02	3.87	BEGAIN	brain enriched guanylate kinase associated
7896359	0.9999946	5.63e-02	3.87		
8038804	0.9999946	5.64e-02	3.86	CLDND2	claudin domain containing 2
7892554	0.9999946	5.64e-02	3.86		
7957568	0.9999946	5.65e-02	3.86		
8133959	0.9999946	5.65e-02	3.86		
7981481	0.9999946	5.65e-02	3.86	C14orf2///C14orf2	chromosome 14 open reading frame 2///chromosome 14 open reading frame 2
8039524	0.9999946	5.67e-02	3.85	ZNF579	zinc finger protein 579
8098421	0.9999946	5.67e-02	3.85		
7893355	0.9999946	5.69e-02	3.85		
8036686	0.9999946	5.69e-02	3.85	FBXO17	F-box protein 17
8025053	0.9999946	5.69e-02	3.85	TNFSF9	tumor necrosis factor superfamily member 9
7894683	0.9999946	5.71e-02	3.84		
7894859	0.9999946	5.72e-02	3.84		
8142102	0.9999946	5.75e-02	3.83	ATXN7L1	ataxin 7 like 1
7964484	0.9999946	5.76e-02	3.83	B4GALNT1	beta-1,4-N-acetyl-galactosaminyltransferase 1
7976425	0.9999946	5.77e-02	3.82	OTUB2	OTU deubiquitinase, ubiquitin aldehyde binding 2
8093191	0.9999946	5.77e-02	3.82	DLG1	discs large MAGUK scaffold protein 1
7893233	0.9999946	5.77e-02	3.82		
8164692	0.9999946	5.79e-02	3.82	RAPGEF1	Rap guanine nucleotide exchange factor 1
7996341	0.9999946	5.80e-02	3.81	PDP2	pyruvate dehyrogenase phosphatase catalytic subunit 2
7894427	0.9999946	5.81e-02	3.81		
7914214	0.9999946	5.82e-02	3.81	SNORA44///SNHG12	small nucleolar RNA, H/ACA box 44///small nucleolar RNA host gene 12
7916609	0.9999946	5.85e-02	3.80	JUN	Jun proto-oncogene, AP-1 transcription factor subunit
7892524	0.9999946	5.86e-02	3.79		
8175543	0.9999946	5.87e-02	3.79	SPANXA2///SPANXC///SPANXD///SPANXA1	SPANX family member A2///SPANX family member C///SPANX family member D///sperm protein associated with the nucleus, X-linked, family member A1
8094026	0.9999946	5.87e-02	3.79		
7912145	0.9999946	5.87e-02	3.79	TNFRSF9	TNF receptor superfamily member 9
8102606	0.9999946	5.88e-02	3.79		
8027152	0.9999946	5.89e-02	3.79	NCAN	neurocan
7895991	0.9999946	5.90e-02	3.78		
7896307	0.9999946	5.90e-02	3.78		
7911796	0.9999946	5.91e-02	3.78	LINC00982	long intergenic non-protein coding RNA 982
7958828	0.9999946	5.91e-02	3.78	TRAFD1	TRAF-type zinc finger domain containing 1
8169806	0.9999946	5.92e-02	3.78		
7894310	0.9999946	5.92e-02	3.78		
7896442	0.9999946	5.92e-02	3.78		
8077513	0.9999946	5.94e-02	3.77	THUMPD3	THUMP domain containing 3
8015221	0.9999946	5.95e-02	3.77	KRTAP4-7///KRTAP4-9///KRTAP4-8///KRTAP4-11///KRTAP4-2///KRTAP4-5///KRTAP4-4///KRTAP4-12///KRTAP4-6///KRTAP4-7	keratin associated protein 4-7///keratin associated protein 4-9///keratin associated protein 4-8///keratin associated protein 4-11///keratin associated protein 4-2///keratin associated protein 4-5///keratin associated protein 4-4///keratin associated protein 4-12///keratin associated protein 4-6///keratin associated protein 4-7
8090852	0.9999946	5.95e-02	3.77	AMOTL2	angiomotin like 2
8170992	0.9999946	5.96e-02	3.77	SNORA56///DKC1	small nucleolar RNA, H/ACA box 56///dyskerin pseudouridine synthase 1
7944716	0.9999946	5.97e-02	3.76		
8089785	0.9999946	5.97e-02	3.76	POPDC2	popeye domain containing 2
8151709	0.9999946	5.98e-02	3.76		
8103911	0.9999946	5.99e-02	3.76	IRF2	interferon regulatory factor 2
7895181	0.9999946	5.99e-02	3.76		
8060101	0.9999946	6.00e-02	3.76	PP14571	uncharacterized LOC100130449
8044499	0.9999946	6.01e-02	3.75	SLC20A1	solute carrier family 20 member 1
7893804	0.9999946	6.02e-02	3.75		
7894454	0.9999946	6.02e-02	3.75		
7987815	0.9999946	6.03e-02	3.75	PLA2G4F	phospholipase A2 group IVF
